#X Y Z pseudosize
0.8027347 -1.8198751 0.0073275864 0.3189619
1.3591157 0.7565315 0.0035957205 0.30824557
-0.27259928 -0.7974123 0.062568136 3.2507386
1.0715802 0.15984783 -0.048802193 0.45615602
0.9005387 0.3103666 -0.024904743 0.8659995
-0.38691342 -0.09790379 0.0024460412 1.214189
1.9541823 1.5559384 0.026161093 0.48946667
1.0488276 -2.0495646 -0.008390951 0.38984573
1.0887797 0.13482305 -0.061011642 0.12667997
0.697477 1.2955463 0.010218308 1.4825249
-0.11599758 -0.75627434 -0.0041563907 0.5677418
1.0314963 0.2923163 0.04369052 1.7930796
0.062231272 0.17993845 0.005052239 3.2148144
0.13220769 -0.073944874 0.020132417 1.0862919
1.973097 0.80917686 -0.021085283 0.58927315
0.82667315 -8.31306E-4 -6.695867E-4 0.06888223
-0.79169834 -0.33960444 0.019456247 2.6945744
0.9882382 0.48296311 -0.07819342 0.04124033
0.7345871 0.004633546 0.012717611 0.52651083
-2.024082 0.2005254 0.06197661 0.02833025
0.09140864 0.6422172 0.007075321 0.49105975
-0.888463 -0.31431517 0.045280695 0.23345426
-1.1667576 1.0631784 0.040654816 1.1462098
-0.7523319 -0.2551527 -0.026678 0.53994113
1.0670788 -1.3721123 0.016058182 0.2908433
-0.103174806 -1.4849241 0.021065174 0.36949718
-0.40864044 -0.15467134 0.01507546 0.8524923
-0.10723096 -0.43207514 0.036281295 0.93143475
-1.2498677 1.31777 -0.02586358 0.5255873
0.28439954 0.56682175 -0.025404304 0.23484756
-0.5504663 -1.0509546 -0.028260963 0.7053652
-0.37279463 -0.6241566 9.000962E-4 0.9372588
-0.18162605 0.9620137 -0.016141249 0.06478818
-1.4841702 -0.41687596 0.060219638 1.1894717
0.32935017 0.2568537 0.012016026 2.6746476
-1.376398 2.4981859 0.04126473 0.27312753
-0.69434416 0.34894443 -0.047089547 0.25373924
1.464155 1.1817139 -0.059806418 0.63520056
-0.22317767 -1.9678394 -0.04898745 0.13646457
2.0693545 -2.6233046 0.038316585 0.19062129
0.20472771 0.8481434 -0.025407098 0.8305268
0.7377919 -1.9578516 0.021283222 0.12699844
0.5162673 -0.15275173 0.06837639 2.1140687
-0.8737337 1.3733028 -0.01683481 0.33698544
-0.0980632 0.0030786246 0.01885663 2.1261797
0.6952715 0.27208614 -0.030653473 0.9029618
0.52210027 0.4752918 0.010595271 2.4606962
-0.09020394 1.456991 -0.021464352 0.89100796
-0.56772596 0.67290884 -0.022734152 1.2009811
-1.0304291 0.4245147 -0.013890243 0.9564291
-0.01747587 -0.120188996 -0.009795802 0.6456396
0.7350428 -0.95717114 0.032627303 3.169932
0.56887805 1.0307862 -0.022603909 1.246288
0.4622892 -0.043755576 -0.005748698 0.31753692
-0.07522106 0.5701331 0.057688374 1.733848
-0.51185817 0.49605092 0.026390841 0.8024842
0.4891798 -0.34428278 0.017115807 0.28752127
0.7215716 0.71215904 0.020644005 0.0444484
1.2698071 0.8945577 -0.027450763 1.3650349
2.7134895 0.5701406 0.05763586 0.10216898
0.028021157 0.7336848 -0.031955745 0.30956587
-2.3156784 -0.2671324 0.011032244 0.057553306
-0.628742 -0.0058830976 0.02912854 0.0377812
2.2048895 0.7422607 -0.064881876 0.008489741
0.28618127 0.36302084 -0.026039802 0.34800494
1.337149 -1.0288532 -0.028316205 0.39340785
-1.2232932 -0.9005954 0.018944437 0.5726076
-0.67164457 -0.24335064 -0.032702453 0.07916194
0.80060756 0.86683524 -0.02084981 0.82801646
0.089080155 -0.29761666 -0.04682965 2.2082555
0.8699656 0.63545096 0.024188641 0.14750354
-1.469943 1.1564887 -0.019976761 0.75906813
1.2746401 -0.15973675 -0.06779132 0.9167102
1.6018503 -0.13564467 0.025403311 0.27280244
-0.68828964 -0.1942941 -0.031920813 1.6485691
-1.385489 1.3441123 -0.007081468 0.51435083
-0.02570939 1.0466799 -0.024477968 0.19478022
0.46089002 0.7088265 -0.023481179 0.14535393
0.90462947 -0.07930815 0.01044476 1.247546
-0.5769342 -0.85180974 0.053112715 0.29041827
1.7929152 0.47656584 7.855601E-4 0.3790196
-1.1638544 0.50322044 -0.024987508 2.246923
1.6141639 0.4608395 -0.014201491 0.9869425
-0.5872347 -0.90661377 -0.041242365 0.6389738
0.045188546 -1.9091938 -0.08177571 0.37425593
-0.6238797 -0.10129854 -0.07218786 0.9930145
-0.615012 0.3036039 0.006901374 0.13564946
-0.6784085 -0.4089143 -0.007253652 0.0642738
-0.85216975 0.26536337 0.011588156 0.38226223
-0.96059465 0.32787418 -0.01190433 1.4331145
-0.6078328 2.4922876 -0.004333252 0.31021318
-0.2468619 0.7214471 0.023129752 1.6163546
0.944761 0.90480536 -0.013320536 0.60912174
0.2648273 1.453524 -0.033063486 0.46450657
-0.34233755 1.1231325 0.020003362 0.5942768
0.13870499 -0.05662523 0.02371407 1.8516299
-0.5729052 -0.26102465 -0.011321848 0.10463085
-0.8530582 1.0042889 -0.0312725 2.0103054
0.75530654 0.7272625 0.029084478 0.014645238
0.21603277 0.39534393 -0.0063045975 0.13773502
-1.0803347 -1.0032378 -0.029305974 0.36338767
0.60840195 0.4135639 -0.018130831 0.0015002639
0.19962801 -0.62242734 0.035301942 0.40171057
-0.45896256 0.6309152 -0.049897656 1.0605778
0.92343307 1.8166075 0.029105416 0.7782183
-0.3295312 -0.29926884 -0.0514863 0.336019
-0.5552246 -0.40471742 0.010238903 0.62668914
-0.33921883 -0.45953584 0.018445713 1.3717341
-0.14097922 0.50074923 -0.017679488 0.7179431
-0.08394599 1.8008051 0.056012273 1.0482452
-0.69460094 0.85870826 -0.03289608 0.23040596
-0.19805098 -0.022254415 -0.015921375 0.36315426
-0.54394406 0.6220657 -0.0056314343 0.5525598
-0.3514946 0.0791215 0.039796412 0.6924442
0.23913875 -1.0107543 -0.028467858 1.9565519
-1.0281204 0.6322661 0.06623045 0.53458595
-1.0143609 -1.5371935 0.015540213 0.4804399
-0.40418416 0.8442338 0.024083907 0.28970066
0.09963827 0.17287728 0.0486918 0.55831856
1.8235999 -2.3083084 -0.014282839 0.025884429
1.4781218 -1.8262898 0.010682531 0.4505261
-1.0925517 0.5292789 0.044488903 1.2660637
-1.4482657 0.7909804 -0.014797616 2.0606954
0.89421266 -1.7846923 0.005410558 1.0590681
-0.35711682 0.0327193 0.014454027 1.022785
0.4674357 -0.82049114 0.08313661 1.4059201
0.30120614 -0.8649153 -0.0131511595 0.85932213
-0.59499854 -0.3684667 0.042294603 0.31677726
0.87778616 0.28694704 0.031501286 2.3447256
-0.15126437 -0.3902113 -0.00910376 0.7133509
0.7607702 1.0179298 0.040493585 0.7355477
0.065207005 1.5641022 -0.0038625544 0.12961611
0.5147239 -0.021730319 -5.61885E-4 1.0430266
-1.5116789 -1.9865773 -0.009397895 0.43198475
-0.5640503 0.1552087 0.014332749 2.423453
-0.4555027 -0.5039656 -0.021716593 2.0278654
0.60312384 -1.2529659 0.033087686 1.0162758
-0.36136 0.85420114 0.014769745 1.4450803
0.6471392 1.2581408 0.026409268 0.416785
1.9914727 0.71254843 0.016421067 0.2612934
0.30714643 -0.06473731 0.029818883 1.8446212
1.2929261 -1.755915 0.0032719611 0.46828038
0.78309596 0.24073204 -0.0024306562 0.36677969
0.19669619 -0.8795155 -0.020949584 1.2203057
0.06460559 -1.9562292 -0.0040002572 0.6295306
-0.07694042 0.6898408 0.050757684 0.663377
0.54758584 -1.0336897 -0.0043181903 0.83398235
0.2074253 -1.9253697 -8.573214E-4 0.27410075
0.9460571 -0.3641902 0.010179735 1.5819203
-1.019 0.7308843 -0.033073235 1.3924848
-1.1393797 0.18879712 0.032020237 0.18784642
-0.32646173 -0.7399428 0.07104761 1.4072255
0.3649271 0.82143855 9.614616E-5 0.50790256
-2.5770314 -0.89135647 0.0023661389 0.08578289
0.17215711 0.8373907 -0.05838179 0.03588219
-1.0951061 0.5632409 -0.0049364055 0.21992166
-0.23922068 1.9232323 0.0034257045 0.39448455
0.06898004 -0.17079613 0.0013832889 2.5835686
-1.1540797 0.81062645 0.023003425 1.2869369
0.29086483 1.3838131 -0.030255519 0.37503788
-0.5226465 -1.6161013 0.0029684308 2.2288568
1.5251701 -0.8203968 0.01589772 1.1351212
-1.2203871 0.073728204 -0.018487923 1.0707226
0.04580617 1.3361299 -0.031222668 0.4499548
1.1704562 0.8528638 -0.0537352 0.87580526
-0.7530877 -1.0556663 -0.008035814 1.1645553
-0.5844602 0.5622015 0.0157551 3.7593057
-0.9030499 -0.079313666 -0.023046361 1.4244798
-0.13602602 0.069137216 0.05859569 0.93398786
-0.73479915 2.1845882 0.025229389 0.1993602
0.071740925 0.39091575 -0.029484902 0.30219686
-0.9676589 1.1429225 -0.0056119915 1.0679449
1.8083334 0.089820445 0.039422162 0.5995806
1.843613 -0.8770216 0.036183484 0.86067045
0.1014348 -0.3600023 -0.017760746 1.0925895
-1.7156847 1.1130576 -0.023744298 0.65736026
0.19333647 -0.5112304 0.035970222 1.1211586
-1.3323381 0.5652778 -0.04143507 0.6352166
-1.5634253 0.4323731 0.02760317 0.15482758
-0.27071357 -1.0376594 0.03016298 2.0007637
1.1467991 0.70313215 -0.034429617 0.025600538
-0.24367274 0.49562445 0.0067969374 1.2564741
-0.111601055 -0.6450696 -0.02854694 0.26849717
-0.029438496 2.770609 -0.03120517 0.9920308
0.9731088 -0.96165615 0.040375873 0.51389635
-0.23022634 -1.2534649 -0.052984014 0.71915215
0.9336833 -1.0227549 0.04056767 0.26009914
1.2054765 -0.2064633 -0.035316464 0.88127625
-0.43274847 -1.0641274 0.05218135 2.9050107
0.6922546 -1.0328074 -0.012500098 0.4260697
-0.45631182 -0.2726623 0.015251654 0.38742206
-0.5685123 -1.3649989 -0.019539308 1.4945787
-0.04102845 -0.005394526 -0.010900275 1.2818583
1.2826169 1.0725994 0.044448778 1.2124248
0.40947396 0.0734866 -0.005286692 2.6506238
0.8685143 -0.16616052 -0.09058285 1.1449329
-1.1205561 -0.59729284 0.009015481 0.0778896
-0.66546357 0.5558433 0.028576704 0.35683733
-0.22244573 2.9074388 -0.015402823 0.31853166
0.5802516 -1.5807567 -0.03172561 0.6301205
-0.21819872 0.20077427 -0.017097991 1.6230973
0.47382593 -0.14442857 -0.01619515 2.416127
-0.8861936 1.675244 0.011631145 0.7937798
1.0730281 1.157719 0.028615361 0.8704441
2.511076 -1.4738545 -0.013740811 0.67619956
-0.4317123 0.22841752 -0.013259258 1.9810325
-0.6275125 1.4379506 0.03303568 0.20281912
-0.571489 -1.3423247 0.0036109595 2.0650022
1.3696035 0.62564695 0.04550012 1.1623752
-1.3985319 0.44535434 -0.006994236 0.19211456
-0.2738067 -0.6554459 -0.028615924 0.781191
-0.27429733 0.25829005 0.015030987 1.0039812
0.50209665 1.186143 -0.005889663 0.1920737
-0.4963304 -0.27582473 0.06259947 0.25481346
0.82507694 -0.5420401 0.023476522 0.6904066
0.8021068 0.02918306 0.040730596 0.70423067
0.25889838 0.8952583 0.01447178 0.48419783
0.89612925 -0.39504644 0.008986536 0.2307532
0.69716024 0.6627173 0.051167287 0.94927436
0.7566334 1.7593982 -0.05597054 0.6552938
-1.3721303 0.40798914 -0.024928644 2.1997342
0.56423736 -1.6312013 0.033695336 0.632019
-1.5444376 0.30798054 -0.029588705 0.49975538
-0.42740482 0.4397677 -0.010974359 1.3379846
-0.2693959 1.3268077 0.0027036297 0.23748344
0.17390409 0.7863703 -0.04555836 0.16849127
0.69747204 0.4480492 0.009693444 0.6866144
1.0255487 0.11108458 -0.014947693 0.30758235
0.5724797 -1.6766738 -0.03039211 0.08806196
-0.47572824 -0.6896105 -0.018317936 2.3708432
0.5931011 0.11096232 0.020978864 0.7300795
-0.44866812 -1.8070179 0.013271313 0.87027925
-2.4785357 0.20710182 -0.026831357 0.3060979
-0.5204867 -1.0149744 -0.02636243 0.49881682
-0.43987545 -0.382032 -0.023895891 2.3928428
0.15631223 1.6279669 0.06274052 0.7820318
-0.4159943 -1.5279615 5.059277E-4 0.89657027
-1.1708863 1.4941477 -0.009494129 0.57572514
0.1677923 0.53436035 -0.069074854 2.4599326
-0.3832 -0.09883672 0.09682726 0.35975668
1.167762 0.9573168 -0.028332463 0.18835732
2.3339832 1.0111661 0.032996614 0.5445072
-0.025347799 0.63231766 -0.02281474 1.5055552
-0.019254029 1.6556971 -0.010993264 0.37364447
-0.9065715 -0.9222582 -0.032512344 0.23259495
0.24013308 1.1787304 0.025676304 2.050351
1.2764347 0.29555964 -0.018950557 1.2118956
0.81084394 1.5087578 0.006964887 1.7617904
-1.6686699 2.0926027 -0.036383633 0.50819075
1.084666 0.5419351 -0.051028583 0.04842355
-0.083333835 0.26180398 0.0046571377 2.5244458
-0.37327737 -1.3652059 0.004633474 0.29944253
0.06431121 1.4356043 -0.008801471 0.24990918
-1.0556693 1.4242063 -0.022877593 1.5713363
0.16440451 -1.3223274 0.026132585 1.1180235
-2.3962574 -0.5900616 0.028430907 0.18527362
-0.66258144 -1.1117139 0.008771223 0.69468147
-0.025103569 -1.732027 0.061422482 0.56448984
1.1351973 0.21237266 -0.023003347 0.43311748
-1.3005159 -0.41896892 -0.004398656 0.053852808
-1.3026341 -0.91686493 0.015354339 1.4052124
0.62693673 0.29237002 -0.04002748 0.90779513
0.30206138 1.7192322 0.04453502 0.35473675
1.2844087 0.69603735 -0.015925633 1.5770413
0.27229178 -0.6474401 0.042747237 1.5537437
1.2737178 -0.5150666 -0.07129205 0.5883926
0.774161 -0.6770067 -0.013081926 0.2851976
-1.6397065 0.849293 -0.02551731 0.75932455
1.3617603 1.7884672 -0.04065555 0.30792317
-0.17077893 0.91646695 -0.05035584 1.9666206
-1.8727313 0.94782996 0.038077984 0.15945598
0.7458692 0.9031743 -0.045712158 1.4394181
1.5976993 0.44552404 -0.0040532146 1.6376847
-1.2459117 0.5331526 -0.026009813 0.914718
-0.85254776 0.66267526 0.019948984 0.99081695
0.2630928 -0.18228692 0.012933323 0.14141887
-0.5313277 -0.40895793 0.019435672 0.14553767
-0.72483206 -0.62670475 0.028625838 0.6749081
-1.1289144 1.2678521 -0.0109119285 0.73825616
0.51292276 -0.077965885 -0.04738341 1.1898612
1.058206 1.8498926 -0.01183027 0.818564
-1.3164283 1.1813166 0.035313223 0.2513888
-2.1996539 -1.6103003 -0.047812246 0.3781549
-0.65415263 0.74971426 0.05095619 2.223598
-1.0351791 -0.4958799 0.048354622 0.37353528
-0.9253092 -1.826779 -0.0031407608 0.72794056
0.2912303 0.16623384 0.044131376 1.0769807
-0.13530532 -0.77267 -0.022696149 1.1338369
0.6552928 -0.20416012 0.0018615412 1.1331586
-0.14860994 1.2766929 -0.05177609 1.3617928
1.7279054 0.15957278 -0.006668806 0.6545166
0.19684905 0.2946219 0.06069953 1.2395793
1.148405 -0.3413656 -0.011236349 1.280522
-1.8468957 -0.9428212 0.0128687015 0.1177539
0.2558549 1.3181765 0.038546655 1.0873821
-0.2857281 0.60010505 0.019588187 1.5810434
0.24015832 -1.7033365 0.0257101 0.7460569
0.85514235 -1.2208977 0.0013572159 0.2830542
1.3286053 -0.09552783 -0.016535962 0.8298094
0.6338842 1.6524289 -0.033544954 0.075335346
0.57573706 -0.99198914 -0.00647648 0.68467253
0.016806126 0.4607865 -0.042496633 1.513782
0.74290705 -1.057307 -0.010478276 0.2087971
1.5252286 -0.6978735 0.060232647 0.5352444
0.346956 -0.9890677 -0.052041512 1.2133994
-0.675305 0.37316424 0.07534606 0.2829379
1.3186487 -0.6595485 -0.021353621 0.011717942
-1.3321534 1.9132476 0.0044762716 0.62722284
-0.1749568 -1.4410338 -0.02100456 0.2590442
-1.6826617 0.78835356 -0.005623564 0.63753295
-0.75680315 0.0631614 -0.011584256 0.3025063
1.8224726 0.4862473 -0.031950165 1.0012276
0.41301575 -0.39148608 -0.033884346 1.5101835
0.088840365 0.57000506 -0.02254421 1.00255
-0.82031167 0.6761612 0.05364141 1.687101
-1.161202 -0.21159357 0.022453753 0.5478564
1.7961341 0.39855605 -0.037499614 1.074703
0.1542474 0.020714961 -0.039829344 1.6934601
0.8741522 -0.30506012 -0.06636297 2.0834885
-0.18796884 0.64872444 -0.01910063 1.1266456
-0.23550296 1.9461833 -0.04112596 0.018891789
0.2874237 -0.8106611 0.012017455 0.18232039
-0.882995 0.2191683 0.014963802 0.20966317
0.13847929 1.2266102 -0.005158243 0.05959766
0.92265105 -0.46704447 -0.024001328 2.4677596
1.4204861 -0.87950134 -0.0043977425 2.3103385
0.53077394 0.76533175 -0.0064925104 0.006321453
-0.9374654 -0.19055665 0.014823521 0.117314994
0.8667435 -1.6314662 -0.009009085 0.26882613
0.3223728 0.5409143 -0.014860962 1.4909459
-1.0544862 -0.026101112 0.044392247 1.6918651
-0.5115327 0.46390095 0.009141073 0.5484565
0.0063023567 2.2072277 -0.016359726 0.14439468
-0.9850902 -0.6231553 0.0016347303 0.6285163
2.680814 -0.3035177 0.012636987 0.19904214
-1.826303 -0.1974755 -0.009979144 0.7702351
0.81916165 2.0174687 -0.009882965 0.15726286
-1.328921 0.58255446 -0.038575005 1.8431104
1.9361454 0.051603198 -0.025023306 0.2123658
-0.8467704 -0.30260196 -0.024355784 1.952696
0.6151551 2.831534 -0.007912123 0.7635463
1.1839035 -0.8973824 0.021932315 0.74292785
0.16530848 -0.67738545 -0.032237746 1.2153933
-0.712278 0.42502207 0.020175522 1.2826614
1.3235539 -1.5091625 0.03197679 0.8868537
-0.16349693 0.22056882 -0.0014318959 2.8685358
-0.44492394 2.278605 0.04356425 0.45261478
-1.0155497 0.87114596 -0.02834046 0.8664347
-0.82283807 -0.0030637383 -0.039281283 1.0680232
-0.051028296 0.35632473 -0.043794576 2.198815
-0.8353023 0.5221209 -0.034542337 0.66877264
-0.8474606 1.5511746 -0.009287004 0.58141685
-0.79806244 1.556445 0.002674705 0.51316214
0.98577684 1.397431 0.013749882 0.56776315
-1.1632249 0.5990938 0.048721932 2.0122454
1.01017 1.4589515 0.0058332207 1.0302216
-0.59540117 1.5465815 -0.044942755 1.0541856
-0.7112659 -0.053204924 0.08311099 0.17534669
0.4866765 -0.07161872 0.012939352 0.29479453
0.071653455 0.71516633 3.9307922E-4 0.6370807
-0.17436415 0.7173331 0.019305388 2.4434295
0.43445036 -0.54679686 -0.024569051 1.4695867
-0.1995784 1.3629386 0.029508417 0.565425
-0.55334795 -0.84236073 0.014667652 0.8359515
0.7255458 -0.96276367 -0.0027651156 0.5609519
-0.76773787 0.26297596 0.007178326 0.5597206
0.19688329 1.1894945 -0.03717989 1.9220108
-0.20775566 0.12749793 0.050725535 1.7253481
-0.69748616 -0.7414155 0.024176035 0.12591645
-2.7256346 -0.27293324 -0.01123297 0.026994864
0.69058573 -0.41350698 -0.008974735 0.9746865
1.3218334 0.47557876 0.064353086 1.4511151
0.15700898 0.4847809 0.0111064175 3.494727
0.33730477 -1.713756 -0.0068563907 1.4712543
0.5196845 -0.13169058 0.024709368 1.0778651
0.35882047 -0.29670644 0.0072280695 0.7302387
0.5165115 -0.6319799 -0.029997664 1.2504212
0.70075476 -1.4142783 0.028881889 0.26729807
-2.3699896 -0.1976217 -0.017307729 0.056099612
-0.3742463 0.08139494 -0.0029176925 0.25816113
0.44254905 2.2377117 -0.0033558016 0.5371669
1.1994178 -0.59091777 0.029415108 0.86230975
-1.7655067 0.7544221 -0.041297246 0.0729745
-0.57178867 -1.4929407 0.0046129124 0.47334364
-0.2010811 0.5605962 -0.058174334 0.8670825
0.4146983 -1.6491003 0.020561563 1.045527
2.708983 0.45297575 -0.05478556 0.42464185
0.80846465 0.2513189 0.008332722 0.40053704
-1.3176548 -0.8614771 -0.01585065 0.6178789
1.2517052 0.47628656 0.0428209 0.095777504
1.0168799 0.33926758 0.040513102 1.4903201
-1.24519 -2.5436454 0.048130568 0.09927001
0.9630096 -0.0964421 0.013693185 1.1794736
-0.2709244 0.94687164 -0.04046346 0.23059374
-0.9869674 -2.5381498 0.053906865 0.054605752
-0.96237564 -1.4199067 0.032147504 0.49058172
0.23965025 1.1350082 -0.043485917 0.4904987
0.866738 0.10832676 -0.041396406 0.046587653
-0.36143464 -0.731062 0.03223048 0.7427219
0.9814037 -0.3632799 0.055365235 1.2514106
0.46493286 0.26370546 0.020188725 0.857385
0.33187425 0.5287326 -0.012701424 0.43902418
0.034831926 -0.3501796 0.0068767383 2.393425
-0.5887935 -1.1962516 0.03762001 0.025466489
0.22611867 0.37696633 0.020084925 0.12338484
-0.057806224 -0.22883132 -0.014191697 0.44811758
-0.062159657 1.4120239 -0.02598218 0.5061148
1.3804603 -1.5153288 0.035110142 0.41640323
1.1847711 -0.5393384 -0.031948425 0.017448165
0.24230254 -2.6410224 0.04943405 0.5298014
0.9969874 1.000313 -0.0036921487 1.229244
2.7503402 -0.55870044 0.032496754 0.012393341
-0.69135463 -0.560152 -0.004858643 0.37066075
0.74875855 -1.0325835 -0.01580321 0.009153158
-0.2868862 0.9429097 0.029520903 0.70742303
1.1797786 -0.21882254 -0.017595869 1.8738147
0.40196186 -1.160845 0.020078564 0.16850442
-0.9309441 -0.83788204 -0.03540214 1.154486
0.7565407 -0.63476443 -0.034098644 0.8747775
1.0575052 -0.08445758 -0.02667527 1.3510593
0.47804567 0.52716297 0.020295719 0.2358734
0.15470919 0.31240857 0.03268826 0.20469724
-1.0791314 -0.6244458 0.043517184 1.4499865
-0.27540565 1.3098958 -3.8045467E-4 0.83055687
-0.5809033 1.5754098 0.012687723 1.466533
0.69108427 -0.06946504 -0.013706075 2.306938
0.31669652 0.09964102 0.02652612 0.46888125
0.4473334 -1.0862232 0.028282061 0.27004412
-0.8316996 0.5069322 -0.025752129 1.4041572
0.670848 1.3246906 0.011969927 0.17589563
-0.2361089 -1.8813448 -0.007987954 0.029713588
-1.222085 1.3782084 0.009648148 0.41402763
-0.41393203 1.2393012 -0.045557663 0.33976632
-0.07902855 -0.5014356 -0.010714935 1.6481687
-0.95929694 -0.15344346 0.04757587 0.26789227
-1.3072525 -1.7747694 -0.0014770345 0.7467457
-1.4733169 -0.5488607 -0.038124576 0.50086486
1.6009405 -0.3561358 -0.017313536 0.429334
0.6970236 -0.66092527 -5.354036E-4 0.9686823
-0.028973639 1.5114 -0.044294327 1.0803322
-1.0449358 0.5831106 0.047476985 0.5649483
-0.38883322 0.9296609 -0.0017820344 0.45470673
0.5406998 1.7381184 -0.031305738 0.23952594
-1.4175552 0.15965962 -0.031406503 0.60646135
-0.56234896 -0.5060541 -0.01076579 2.5508113
-0.6476318 -1.5552351 -0.030094817 1.6301763
0.85456336 0.37162173 -0.018957477 1.5908523
0.29876873 0.2895783 -0.047981534 1.5518374
0.30212277 -0.7184844 0.019977437 0.10951534
-0.5856366 -0.3649669 0.009089446 1.4766668
-0.09790337 1.2899756 -0.012337715 0.71036696
1.3815298 -0.69062424 0.0015596577 1.1076764
1.2596117 -1.3704746 0.023243949 0.7264169
0.149899 -1.412278 -0.015462812 1.1515734
-1.7046691 0.93386364 4.2844357E-4 0.2955162
1.5680912 0.3379526 -0.003923984 0.6892638
1.3125786 -0.84651697 -0.036694743 0.2950442
0.6538766 0.83257717 -0.012730886 1.3430327
-0.11006317 0.3118633 -0.008936617 0.28753546
-0.9533909 1.1495763 -0.057294443 0.53967285
-0.6886232 0.029013664 0.021733765 0.97398025
-1.1295722 0.059146464 0.025941424 0.09749839
-1.014421 2.6203022 -0.074131 0.5149305
-0.13286027 0.90012527 -0.015652055 1.8251414
-0.6560196 -0.37661597 -0.026567033 0.014198228
-0.67031866 0.47899792 0.03288852 1.5711769
-0.5336534 0.15524836 0.005855722 1.0680491
-0.06817967 -2.005092 -0.04051493 0.706589
-0.4321922 0.43381014 0.030534448 2.6695874
-2.37334 -0.8513278 0.07220544 0.6790926
0.45131367 -1.7315791 -0.041462936 1.6957577
-0.179895 0.5549879 -0.023757197 0.9244501
0.08083475 -1.7951705 -0.036910295 0.72954434
0.7441405 0.28072125 -0.055248488 0.9920787
-1.7362983 -0.7425928 -0.006639503 0.19720012
0.7021296 0.03752461 0.04376577 1.1471655
-0.65096104 0.25332618 0.030529281 1.669865
0.36399215 -1.8265517 -0.0076862397 0.9296145
1.4696726 -1.5295779 0.045731828 1.5550508
-0.8866745 -1.0908636 -0.0031385587 0.49009025
-0.86671877 -0.088430315 -0.033441544 0.34984532
0.58001184 0.13226755 -0.009721598 1.3484557
-1.0832788 1.344642 0.02248555 0.18166122
-0.40478593 0.5232693 0.023055727 1.7177631
-0.39206913 1.1138275 0.0323499 3.411918
-0.24049123 0.639976 -0.03488249 1.2206041
1.4133645 -0.52073085 -0.015293099 0.47004488
-0.43463135 1.4255145 -0.030221801 0.9468153
0.45365047 0.12537235 -0.05084031 2.692512
0.089294374 0.9629259 -0.023319863 1.6208003
1.4550707 0.24196458 0.092913665 2.5480244
-0.822154 -0.43338925 0.0294026 1.9008479
1.7367488 -0.062209904 -0.008133458 1.2214483
1.1043215 0.06709719 -0.008222694 2.6711228
0.6174314 -0.15996344 -0.0062588295 0.5790697
2.1219249 -0.08759475 -0.007265395 0.37160614
0.47191125 -0.9280504 -0.06956166 0.112274654
-0.6808186 0.15493792 0.016421877 1.3031449
1.2751393 0.26450306 -0.037197866 0.8806729
-1.0043892 -0.79753286 0.011217766 0.6647615
1.7008405 0.81906915 1.5388321E-4 0.18484499
-0.530023 1.1385927 -0.0145287085 1.0751756
-0.44339377 -0.38644364 -0.014581573 0.9940945
0.03147757 -1.8653756 0.034995202 0.34654465
0.62841797 0.0049114227 0.031716462 0.9554933
2.365401 0.025135279 -0.008811515 1.2654566
0.47400215 -1.3142354 0.06868246 1.6329292
1.1980085 0.44563752 -0.025180507 0.0438841
-2.6402566 -1.4390428 3.2232568E-4 0.5372175
0.1991324 0.49928337 -0.02187304 0.44065687
0.026237898 -0.061133593 0.027716197 3.143926
-0.29194328 -0.56317955 0.008276258 0.08917159
-1.1627668 -1.5516101 -0.019858422 0.7179436
-0.11885226 1.2433989 0.0060188263 0.77918416
-0.5650505 -0.42777812 -0.014364755 1.478714
0.6960578 -0.1465342 -3.8969595E-4 0.53246325
-0.9448242 0.0761601 -0.086905055 0.7042113
-1.0398242 -1.2417505 -0.030580267 0.15383624
0.1729734 -1.1583914 -0.032589365 0.642302
-0.59230375 -0.16160464 0.042276144 1.1464955
0.3299143 -1.0022066 0.024230111 1.4720619
-0.12358761 1.5130532 -0.0150694065 2.938
-0.85611093 -0.06119746 -0.003803325 1.5249485
0.4751188 1.0281029 0.02857132 0.16796964
-1.4832807 0.19463599 0.006331261 0.92165864
0.33007634 -0.6612518 -0.0191269 1.2164094
0.016541362 0.80049694 -0.00931162 0.971828
-0.30789575 0.55028886 -0.059456393 1.0067178
0.5387634 -0.93013287 0.062385418 0.47722027
-0.3008987 -0.870191 -0.018957049 1.7828432
-0.89954907 -0.67285436 -0.029427359 0.0962772
-0.86635995 -1.975889 -0.044284195 0.20494781
-1.5172797 -0.62356365 -0.016770577 0.23792726
-1.8731688 -0.75070655 0.019766804 1.6009893
-0.116448075 0.7788033 -0.02809354 1.1056356
0.014501125 -0.5263263 0.019319389 1.1164417
-0.9589161 -0.9536688 -0.009188269 0.9195773
-0.8742417 1.1512551 -0.0049647964 1.8840085
0.34016165 -0.22184388 0.044962198 0.19969197
-0.52689093 1.5192306 -0.01420411 1.3135945
-1.1304556 1.8862313 0.011669914 0.1256263
-0.9869854 2.1639678 0.019623952 0.49060294
0.21984625 0.9491954 -0.009941633 0.8044613
1.5022917 -0.65274584 -0.019676417 1.2443252
-0.26328194 0.16934967 -0.007951136 0.13427874
-1.1574143 1.112644 -0.031171817 0.29208362
0.24475633 0.26593253 0.0026046287 0.7280352
-0.1789582 -1.1048892 0.0017281063 0.749165
0.08786012 0.28772628 0.012922711 2.6512175
